Unnamed: 0,fecha,tweets
6372,2020-04-02 23:02:24, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6373,2020-04-02 23:01:55, paulig ve ladrón sin vergüenza paulgranda los ecuatorianos no solo lo pedimos lo exigimos lárgate del iess lenin dejen de alcahuet…
6374,2020-04-02 23:01:52, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6375,2020-04-02 23:01:43, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6376,2020-04-02 23:01:11, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6377,2020-04-02 23:01:06, comunicacionec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
6378,2020-04-02 23:01:06, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6379,2020-04-02 23:00:45, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6380,2020-04-02 23:00:35, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6381,2020-04-02 23:00:21, mercurioec el pleno de la asamblea negó a aprobar resolución para solicitar que el presidente lenin moreno destituya a paulgranda e…
6382,2020-04-02 23:00:11, saludcz unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerg…
6383,2020-04-02 23:00:11, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6384,2020-04-02 23:00:08, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6385,2020-04-02 23:00:08, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6386,2020-04-02 23:00:01, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6387,2020-04-02 22:59:49, martinezjg seguiremos trabajando en unidadnacional señor presidente lenin moreno para cuidar del bienestar de todo los ecuatoriano…
6388,2020-04-02 22:59:41, bnperiodismo Última hora  coronavirusenecuadorel presidente lenín moreno confirmó la existencia de un subregistro con respecto a…
6389,2020-04-02 22:59:40, comunicacionec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
6390,2020-04-02 22:59:25, elcomerciocom he dispuesto que se transparente la información por dolorosa que ésta sea sabemos que los registros oficiales se qued…
6391,2020-04-02 22:59:05, mercurioec el pleno de la asamblea negó a aprobar resolución para solicitar que el presidente lenin moreno destituya a paulgranda e…
6392,2020-04-02 22:59:05, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6393,2020-04-02 22:59:03, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6394,2020-04-02 22:59:01,lenin presidente  moreno  tiene toditita la razón respecto al campesino ecuatoriano pero por dios  use ud el cere… https//tco/ougvazzqcy
6395,2020-04-02 22:58:58, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6396,2020-04-02 22:58:58, saludec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerge…
6397,2020-04-02 22:58:50, cnnee el presidente lenín moreno dijo que es importante decir la verdad sobre la situación que atraviesa ecuador por el coronavirus…
6398,2020-04-02 22:58:50, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6399,2020-04-02 22:58:46, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6400,2020-04-02 22:58:31,lenin presidente lenín moreno dios le bendiga y lo use unase al toque de queda para evitar gente en la calle y… https//tco/pvjonzqec
6401,2020-04-02 22:58:24, mercurioec el pleno de la asamblea negó a aprobar resolución para solicitar que el presidente lenin moreno destituya a paulgranda e…
6402,2020-04-02 22:58:19, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6403,2020-04-02 22:58:14, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6404,2020-04-02 22:58:13, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6405,2020-04-02 22:58:08,lenin presidente lenín moreno dios le bendiga y lo use unase al toque de queda para evitar gente en la calle y… https//tco/utvnmeqn
6406,2020-04-02 22:58:05, produccionecu unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
6407,2020-04-02 22:58:03, mintrabajoec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la em…
6408,2020-04-02 22:58:02, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6409,2020-04-02 22:57:55, comunicacionec transmisiÓn  no se pierda el mensaje del presidente lenin moreno a la ciudadanía en cadena nacional unidadnaciona…
6410,2020-04-02 22:57:51, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6411,2020-04-02 22:57:30, comunicacionec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
6412,2020-04-02 22:57:29, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6413,2020-04-02 22:57:26, ternurita y como lenin lo apoya % seguirá en su puesto y aqui no pasa nada presidente del iess dice que renunciará si lenín…
6414,2020-04-02 22:57:24, mingobiernoec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la e…
6415,2020-04-02 22:57:14, telesurtv imÁgenesfuees🔴 ciudadanos de guayaquil queman cuerpos de fallecidos por covid en las calles esto representa medida…
6416,2020-04-02 22:56:48, eltelegrafo atenciÓn  en cadena nacional el presidente lenin moreno informa que la próxima semana enviará un proyecto de ley a la…
6417,2020-04-02 22:56:45, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6418,2020-04-02 22:56:45, tomebamba el defensor del pueblo dr freddy carrión intriago solicita al presidente de la república lenin moreno la inmediata des…
6419,2020-04-02 22:56:35, eluniversocom paulgranda presidente del consejo directivo del iessec afirma que no se aferra al cargo; “si el presidente lenin m…
6420,2020-04-02 22:56:20, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6421,2020-04-02 22:55:43, telesurtv imÁgenesfuees🔴 ciudadanos de guayaquil queman cuerpos de fallecidos por covid en las calles esto representa medida…
6422,2020-04-02 22:55:36, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6423,2020-04-02 22:55:28, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6424,2020-04-02 22:55:14, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6425,2020-04-02 22:55:12, mercurioec el pleno de la asamblea negó a aprobar resolución para solicitar que el presidente lenin moreno destituya a paulgranda e…
6426,2020-04-02 22:55:10, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6427,2020-04-02 22:54:56, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6428,2020-04-02 22:54:53,el pleno de la asamblea negó a aprobar resolución para solicitar que el presidente lenin moreno destituya a… https//tco/ktjpjqdn
6429,2020-04-02 22:54:32, riesgosec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emer…
6430,2020-04-02 22:54:23, cancilleriaec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la e…
6431,2020-04-02 22:54:16, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6432,2020-04-02 22:54:15,ℹ️ presidente lenín moreno señaló que existirán dolorosas consecuencias después de esta crisis sanitaria https//tco/obpobpsab
6433,2020-04-02 22:54:04, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6434,2020-04-02 22:54:03, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6435,2020-04-02 22:54:00, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6436,2020-04-02 22:53:54, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6437,2020-04-02 22:53:48, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6438,2020-04-02 22:53:35, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6439,2020-04-02 22:53:26, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6440,2020-04-03 00:49:35,rmapalacios es necesario tomar esas medidas por que las personas no entienden siguen saliendo de sus casas hacen… https//tco/kzlwilde
6441,2020-04-03 00:49:31, expresoec ecuadorsos el registro civil computa un aumento hasta  veces más de inscripciones de defunción en guayas
6442,2020-04-03 00:49:29, ecuadorplay colapso en el hospital del niño dr francisco icaza bustamante personal de enfermería comienza a sentir síntomas de covi…
6443,2020-04-03 00:49:26, compromisorc elmashienmedios  agéndalo📌este jueves  de abril nuestro compañero mashirafael dialogará en cnnmex con carmen aris…
6444,2020-04-03 00:49:19, kaosama ecuadorsos  esta es la realidad actual del sistema de salud ecuatoriano el inepto y traidor de moreno lo ha dejado a su…
6445,2020-04-03 00:49:08, ecuadorplay no hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva…
6446,2020-04-03 00:48:51, compromisorc elmashienmedios  agéndalo📌este jueves  de abril nuestro compañero mashirafael dialogará en cnnmex con carmen aris…
6447,2020-04-03 00:48:50, amapolanaranjo al escuchar conversación con micrófono abierto entre vicepresidente de asambleaecuador y paulgranda se evidencia que…
6448,2020-04-03 00:48:50,actualidad lenín moreno el peor  porq es un hipócrita anda escondido cuál 🐀 de alcantarilla lenin el peor y m… https//tco/zlyzbodfjw
6449,2020-04-03 00:48:48, expresoec ecuadorsos el registro civil computa un aumento hasta  veces más de inscripciones de defunción en guayas
