indice,fecha,tweets
6731,4/3/20 0:17, lcraca Lenin Sos un Hijo de Puta EcuadorSOS ecinformado EcuadorEnEmergencia MashiRafael este tipejo es un inmoral 
6732,4/3/20 0:17, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6733,4/3/20 0:17, Represion Coronavirus en Ecuadorcuerpos en las calles en medio de la pandemiaCOVIDー Ecuador EcuadorSOS 
6734,4/3/20 0:17, LaVueltaDC Ya es hora de tener humanidad y liberar de las coactivas a ex-clientes de CNT y se puedan enviar a la economía los valores
6735,4/3/20 0:17,Traducción hemos estado mintiéndole al país y al mundo publicado información manipulada y ahora dadas las circunst 
6736,4/3/20 0:16, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6737,4/3/20 0:16, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6738,4/3/20 0:16, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6739,4/3/20 0:16, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6740,4/3/20 0:16,Nada de fake news esto es la realidadWHO WorldHealthOrganization EcuadorSOS CovidEc EcuadorEnEmergencia 
6741,4/3/20 0:16, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6742,4/3/20 0:16, RafaEMC Las mentiras tiene piernas cortas Lenin es dificil tapar lo que ocurre en nuestra ciudad cuanto dolor ocasiona su indolenci
6743,4/3/20 0:16, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6744,4/3/20 0:16, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6745,4/3/20 0:15, AquilesKColea No se necesita leer Noticas Falsas o FakeNews del DELINCUENTE Correa para entender que la PANDEMIA CovidEc es muy
6746,4/3/20 0:15, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6747,4/3/20 0:15, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6748,4/3/20 0:15, AdriRiveraPena Hoy Guayaquil ha mostrado su dolor Su enojo y tristeza de tanta injusticia y muertes Fuerte lluvia con truenos muy
6749,4/3/20 0:15, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6750,4/3/20 0:15, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6751,4/3/20 0:15, GonzalezBready COVID  EcuadorLa problemática de los cadáveres de infectados por Covid- en las casas radica en los más qu
6752,4/3/20 0:14, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6753,4/3/20 0:14, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6754,4/3/20 0:14, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6755,4/3/20 0:14,COVID  EcuadorLa problemática de los cadáveres de infectados por Covid- en las casas radica en los má 
6756,4/3/20 0:14, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6757,4/3/20 0:14, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6758,4/3/20 0:14, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6759,4/3/20 0:13, LaVueltaDC Ya es hora de tener humanidad y liberar de las coactivas a ex-clientes de CNT y se puedan enviar a la economía los valores
6760,4/3/20 0:13, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6761,4/3/20 0:13, Entonces sr Lenin Ocultar información es una política de salud pública una estrategia de emergencia san 
6762,4/3/20 0:13, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6763,4/3/20 0:13, EmelecismoCSE BIEN DICHO soyfdelrincon CNNEEEL PRESIDENTE DE ECUADOR LENIN ANDA EN MUTISSOSEcuador EcuadorSOS COVID Coro
6764,4/3/20 0:13, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
6765,4/3/20 0:13, Represion Coronavirus en Ecuadorcuerpos en las calles en medio de la pandemiaCOVIDー Ecuador EcuadorSOS 
6766,4/3/20 0:12,PedroPabloDuart Pero lo hiciste FIGURETEANDO Cuanta gente se habrá contagiado hoy por esa imprudencia Están de 
6767,4/3/20 0:12, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6768,4/3/20 0:12,María Romo es una feminista resentida todo es culpa de Correa hasta la dismenorrea que seguro tiene creo que 
6769,4/3/20 0:12, EcuadorVideo 𝗣𝗹𝗮𝘆 amp 𝗥𝗧   de abril la cola para entrar a Megamaxi de Los Ceibos en el norte de Guayaquil se extiende por varios
6770,4/3/20 0:12, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6771,4/3/20 0:12,IMPOANTE A partir de hoy el gobierno emitirá un solo reporte diario sobre las estadísticas nacionales del coron 
6772,4/3/20 0:12, Expresoec EcuadorSOS Elvis Crespo está sorprendido y agradecido por los mensajes de cariño de parte de muchos guayaquileños
6773,4/3/20 0:11, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6774,4/3/20 0:11, EcuadorVideo 𝗣𝗹𝗮𝘆 amp 𝗥𝗧   de abril la cola para entrar a Megamaxi de Los Ceibos en el norte de Guayaquil se extiende por varios
6775,4/3/20 0:11, Kaosama EcuadorSOS  Esta es la realidad actual del sistema de salud ecuatoriano el inepto y traidor de Moreno lo ha dejado a su
6776,4/3/20 0:11, consuemary La maldición del micrófono abierto Diga ElizCabezas  EcuadorSOS 
6777,4/3/20 0:11,Las mentiras tiene piernas cortas Lenin es dificil tapar lo que ocurre en nuestra ciudad cuanto dolor ocasiona s 
6778,4/3/20 0:11, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6779,4/3/20 0:11, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6780,4/3/20 0:11, AmparitoRosero ATENCIÓNConsejo útil para cuidarnos del CoronavirusCOVIDー EcuadorEnEmergencia EcuadorSOS 
6781,4/3/20 0:11,ABUELOS sufriendo por partida doble Vulnerabilidad en caso contraer COVIDー y aislados de seres queridos Aisla 
6782,4/3/20 0:10, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6783,4/3/20 0:10,Dónde puedo conseguir OXÍGENO por favor  ayudarme Covidec EcuadorEnEmergencia EcuadorSOS 
6784,4/3/20 0:10, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6785,4/3/20 0:10, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6786,4/3/20 0:10, DiarioExtraEc EcuadorSOS COVIDEc Las medidas de seguridad como estar a la distancia de al menos un metro no se aplican en cent
6787,4/3/20 0:10, MagdaJenny AquilesKColea adolfob CNNEE gt la PANDEMIA CovidEc es muy superior a las cifras oficiales del gobierno que en
6788,4/3/20 0:10, DerechoVolver A la dramática situación de EcuadorSOS hay que añadir la prohibición ilegal de Lenin de permitir ingreso a  nacio
6789,4/3/20 0:10, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6790,4/3/20 0:09, coquisoyyo Informate COVIDargentina COVIDー QuedateEnTuCasa COVIDchile cientificos EcuadorEnEmergencia EcuadorSOS https
6791,4/3/20 0:09, MagdaJenny AquilesKColea adolfob CNNEE gt la PANDEMIA CovidEc es muy superior a las cifras oficiales del gobierno que en
6792,4/3/20 0:09, JDDelaCuadra Elvis Crespo Imaginarme sin ti ese Ecuador sin GuayaquilDe esta salimos juntos 
6793,4/3/20 0:09,Hoy Guayaquil ha mostrado su dolor Su enojo y tristeza de tanta injusticia y muertes Fuerte lluvia con truenos 
6794,4/3/20 0:09, MagdaJenny AquilesKColea adolfob CNNEE gt la PANDEMIA CovidEc es muy superior a las cifras oficiales del gobierno que en
6795,4/3/20 0:09, CompromisoRC Medios  En Guayaquil la epidemia del COVIDEc avanza a un ritmo tan veloz que ni las funerarias ni las autoridade
6796,4/3/20 0:09,Y en tú cara Moreno asobancos y RichardMA cuando se quiere ayudar a los ciudadanos se actúa SOSguayaquil 
6797,4/3/20 0:09, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6798,4/3/20 0:09,Descarta tus sentimientos y sé educado con los muertos En su mente  pero si el virus lo mató séllelo por compl 
6799,4/3/20 0:08, MagdaJenny AquilesKColea adolfob CNNEE gt la PANDEMIA CovidEc es muy superior a las cifras oficiales del gobierno que en
6800,4/3/20 0:08, DerechoVolver A la dramática situación de EcuadorSOS hay que añadir la prohibición ilegal de Lenin de permitir ingreso a  nacio
6801,4/3/20 0:08, AmparoMedina Hoy todos le tienen miedo al coronavirus xq en el fondo les da miedo morir ojalá un día le tengan miedo al aborto xq e
6802,4/3/20 0:08, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6803,4/3/20 0:08, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6804,4/3/20 0:08, CompromisoRC Medios  En Guayaquil la epidemia del COVIDEc avanza a un ritmo tan veloz que ni las funerarias ni las autoridade
6805,4/3/20 0:08, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6806,4/3/20 0:08, LaVueltaDC Ya es hora de tener humanidad y liberar de las coactivas a ex-clientes de CNT y se puedan enviar a la economía los valores
6807,4/3/20 0:08,JajajaEcuadorEnEmergencia EcuadorSOS SOSEcuador Covidec QuedateEnTuCasa COVID COVIDPandemic 
6808,4/3/20 0:08, fatati 
6809,4/3/20 0:07,EcuadorEnEmergencia SOSGuayaquil EcuadorSOS El traidor Lenin deja morir en las calles a contagiados coronavirus  Falsea cifras
6810,4/3/20 0:07, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6811,4/3/20 0:07, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6812,4/3/20 0:07, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6813,4/3/20 0:07,Israel tiene ya la vacuna 
6814,4/3/20 0:07, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6815,4/3/20 0:07, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6816,4/3/20 0:07, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6817,4/3/20 0:07, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6818,4/3/20 0:06,Ecuador El % de las empresas permanecen cerradas 
6819,4/3/20 0:06, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6820,4/3/20 0:06, monnartico Imagínate tu ecuatoriano Que salimos para comprar la comida para la casa y sin tanta protección Dios nos dejaron a nuest
6821,4/3/20 0:06, FlavioAyalaA ONUes antonioguterres WHO  DrTedros CNNEE Actualidad teleSURtv  Guayaquil necesita ayuda urgente medicina tr
6822,4/3/20 0:06,FundMariaGracia la ciudadanía necesita una base de datos con proveedores actualizados de medicamentos y oxígeno l 
6823,4/3/20 0:06, LaVueltaDC Ya es hora de tener humanidad y liberar de las coactivas a ex-clientes de CNT y se puedan enviar a la economía los valores
6824,4/3/20 0:06,mariapaularomo PoliciaEcuador FiscaliaEcuador COVIDEc EcuadorEnEmergencia EcuadorSOS SOSEcuador 
6825,4/3/20 0:06, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6826,4/3/20 0:06, ElCuervoNica  EcuadorSOS LA DIGNIDAD DE LA MUEE DESAPARECIÓLenín Moreno traidor pelele y CÍNICO sigue diciendo q los vid
6827,4/3/20 0:05, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6828,4/3/20 0:05, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6829,4/3/20 0:05, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6830,4/3/20 0:05,Delincuencia organizada juanseroldan ottosonnenh Lenin mariapaularomo IvanGrandaM RichardMA alexocles 
6831,4/3/20 0:05, OrtegaPaola Es increíble ver como este gobierno no hace nada por Ecuador muchas personas mueren a diario en sus casas o en las call
6832,4/3/20 0:05, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6833,4/3/20 0:05, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6834,4/3/20 0:05, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6835,4/3/20 0:04, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6836,4/3/20 0:04, DiarioExtraEc EcuadorSOS COVIDEc Las medidas de seguridad como estar a la distancia de al menos un metro no se aplican en cent
6837,4/3/20 0:04, MorlaCasis Todos demos  para que el gobierno de Lenin ottosonnenh IvanGrandaM mariapaularomo juanseroldan sepan que NADIE LES C
6838,4/3/20 0:04, CompromisoRC Medios  En Guayaquil la epidemia del COVIDEc avanza a un ritmo tan veloz que ni las funerarias ni las autoridade
6839,4/3/20 0:04,ATENCIÓNConsejo útil para cuidarnos del CoronavirusCOVIDー EcuadorEnEmergencia EcuadorSOS 
6840,4/3/20 0:03, MorlaCasis Todos demos  para que el gobierno de Lenin ottosonnenh IvanGrandaM mariapaularomo juanseroldan sepan que NADIE LES C
6841,4/3/20 0:03, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6842,4/3/20 0:03, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6843,4/3/20 0:03, baphometae En las calles de sauces  éste es el tipo de gente qué no hace caso absoluto al toque de queda La gente qué se cree inmo
6844,4/3/20 0:03, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6845,4/3/20 0:02,AquilesKColea adolfob CNNEE gt la PANDEMIA CovidEc es muy superior a las cifras oficiales del gobierno 
6846,4/3/20 0:02,Nuestros médicos estan entregando todo de si lo único que esperan son las garantias minimas PARA SUS VIDAS y el g 
6847,4/3/20 0:02, chinogomez Saldremos adelante fuerza Guayaquil fe disciplina respetoSOSGuayaquil EcuadorEnEmergencia EcuadorSOS QuedateEn
6848,4/3/20 0:02, saladeprensafsa ARGENTINA QUEDATE EN CASA TRISTEZA TOTAL En Ecuador Por falta de asistencia por el Coronavirus El sistema de
6849,4/3/20 0:02, DianaKruskaya María Paula Romo la ministra doble moralUnidadNacionalEcuadorSOS 
6850,4/3/20 0:02, christian EcuadorSOSUn escenario similar al de Guayaquil solo la vi en el terremoto de Haití- Fernando del Rincón CNNYa s
6851,4/3/20 0:02,PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS 
6852,4/3/20 0:02, christian EcuadorSOSUn escenario similar al de Guayaquil solo la vi en el terremoto de Haití- Fernando del Rincón CNNYa s
6853,4/3/20 0:02, DiarioExtraEc EcuadorSOS COVIDEc Las medidas de seguridad como estar a la distancia de al menos un metro no se aplican en cent
6854,4/3/20 0:02, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6855,4/3/20 0:02, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
